wine_id,taster_id,location_id,winery_id
1401,1,1547,3635
1402,10,801,5050
1403,10,802,10562
1404,10,807,10687
1405,19,1385,10776
1406,8,1386,10878
1407,10,801,11517
1408,10,801,11517
1409,19,1432,12077
1410,2,628,12327
1411,16,1143,12984
1412,16,1154,12989
1413,8,1362,13219
1414,16,534,5944
1415,16,226,6536
1416,16,226,6551
1417,NA,1385,6698
1418,15,1606,6727
1419,15,1613,14727
1420,15,1606,14727
1421,16,226,15435
1422,3,111,9412
1423,NA,1440,10695
1424,15,1606,12039
1425,3,116,12715
1426,16,226,13297
1427,16,226,13297
1428,NA,1382,13399
1429,17,1608,1878
1430,NA,1440,1978
1431,15,1606,2837
1432,16,535,4345
1433,16,534,4537
1434,11,1230,9217
1435,15,1606,16336
1436,15,1606,16336
1437,16,534,6052
1438,3,129,6555
1439,15,1613,6816
1440,NA,1348,7322
1441,3,131,7730
1442,3,111,9165
1443,12,1457,6987
1444,19,1440,16683
1445,16,607,245
1446,16,310,308
1447,16,1143,428
1448,19,1499,2283
1449,9,551,3919
1450,16,382,5513
1451,16,307,5513
1452,10,993,9918
1453,16,292,10275
1454,10,1037,10837
1455,12,1457,6987
1456,19,1469,7702
1457,2,628,7732
1458,16,588,7892
1459,12,1396,8198
1460,10,829,7567
1461,19,1518,9148
1462,10,993,9918
1463,16,382,10275
1464,12,1355,11042
1465,16,1133,11406
1466,19,1440,12482
1467,12,1489,13722
1468,19,1440,14211
1469,19,1518,14557
1470,12,1387,15298
1471,10,993,16002
1472,19,1440,16290
1473,13,175,15023
1474,NA,750,15039
1475,NA,805,11397
1476,15,1606,667
1477,13,198,688
1478,9,77,16588
1479,13,191,4731
1480,13,175,6540
1481,NA,1362,7339
1482,13,11,7440
1483,16,505,7618
1484,9,1119,988
1485,NA,1440,1193
1486,18,696,1384
1487,NA,1368,2306
1488,NA,766,2415
1489,NA,1026,2531
1490,9,1119,9370
1491,NA,775,10378
1492,9,1119,10543
1493,13,20,11100
1494,NA,1457,13369
1495,NA,1432,13546
1496,13,7,13759
1497,13,7,13759
1498,NA,807,13476
1499,13,165,13700
1500,NA,916,12527
1501,NA,1487,13986
1502,NA,1468,14240
1503,NA,916,14770
1504,15,1576,1192
1505,16,114,1804
1506,16,607,3165
1507,16,588,3259
1508,16,241,3421
1509,13,175,6931
1510,NA,1490,8337
1511,NA,899,12010
1512,16,234,12114
1513,NA,916,12527
1514,15,1571,2256
1515,NA,1440,2833
1516,16,270,2968
1517,16,607,3165
1518,16,588,3259
1519,13,187,5078
1520,16,603,5806
1521,13,165,9693
1522,NA,916,11373
1523,15,1586,13248
1524,13,165,13749
1525,19,1407,14529
1526,10,918,8377
1527,16,1132,8482
1528,16,1132,8900
1529,8,1362,8922
1530,13,1254,9003
1531,13,1284,1504
1532,13,1264,16298
1533,8,1362,2720
1534,16,522,3225
1535,16,247,3300
1536,16,247,3872
1537,16,250,3999
1538,16,250,4058
1539,19,1499,4852
1540,13,1253,4878
1541,16,1146,5668
1542,16,1146,5668
1543,7,1174,9067
1544,10,972,11885
1545,13,1247,13100
1546,13,175,13547
1547,16,1146,13731
1548,13,170,13767
1549,13,170,15653
1550,10,1041,15963
1551,16,1153,16565
1552,16,1133,153
1553,10,964,1658
1554,19,1468,1690
1555,16,1170,12912
1556,15,1606,12875
1557,NA,1498,16518
1558,16,269,4234
1559,16,269,4341
1560,15,1606,12511
1561,NA,992,10630
1562,16,281,4642
1563,NA,991,14942
1564,NA,992,14861
1565,NA,1440,8989
1566,16,275,3914
1567,NA,1468,16518
1568,16,281,3536
1569,16,284,4126
1570,NA,992,14832
1571,16,275,3723
1572,16,276,3867
1573,16,274,4199
1574,NA,1455,8214
1575,16,274,4321
1576,16,276,4643
1577,NA,1468,16518
1578,16,281,2904
1579,NA,1468,16518
1580,16,284,2999
1581,16,281,3036
1582,16,281,3037
1583,15,1613,6656
1584,NA,1508,8334
1585,19,1468,944
1586,2,1555,1264
1587,19,1455,1896
1588,10,918,2772
1589,16,265,2883
1590,16,266,3403
1591,2,1555,3579
1592,16,275,3720
1593,16,275,4044
1594,16,275,4113
1595,16,275,4228
1596,16,265,4379
1597,16,270,4413
1598,17,1606,4566
1599,16,276,4861
1600,8,1362,5497
1601,8,1352,5768
1602,17,1604,6655
1603,10,916,7345
1604,17,1606,7810
1605,9,1117,11140
1606,2,1561,12193
1607,19,1498,1782
1608,17,1606,1799
1609,10,895,2332
1610,17,1616,2581
1611,16,270,2861
1612,16,275,3243
1613,16,253,3336
1614,16,275,3362
1615,16,423,7777
1616,16,423,7777
1617,16,1162,16565
1618,13,7,16741
1619,16,1133,153
1620,16,1132,153
1621,13,7,386
1622,13,5,868
1623,16,526,12176
1624,16,423,13617
1625,4,1600,15162
1626,13,7,15664
1627,6,1343,8226
1628,16,505,9030
1629,16,1132,10466
1630,16,1132,153
1631,4,1597,1371
1632,16,423,16122
1633,16,1153,16565
1634,13,7,16741
1635,8,1362,8034
1636,9,34,8928
1637,19,1440,1928
1638,16,517,6038
1639,16,1143,6961
1640,16,1162,7476
1641,8,1451,15231
1642,10,868,8738
1643,8,1362,8155
1644,8,1362,9951
1645,13,1253,12661
1646,13,14,1181
1647,19,1499,5572
1648,13,7,15385
1649,9,105,16629
1650,16,1146,163
1651,13,26,553
1652,15,1586,11747
1653,16,1146,12102
1654,16,1132,12102
1655,16,1143,12988
1656,16,246,4028
1657,16,265,4645
1658,16,261,4685
1659,15,1583,4846
1660,15,1582,5595
1661,15,1584,5604
1662,10,752,8224
1663,16,1132,8900
1664,8,1362,7469
1665,13,29,439
1666,9,37,8304
1667,8,1362,1986
1668,10,752,2162
1669,16,264,3448
1670,16,281,4397
1671,15,1583,4846
1672,15,1570,12849
1673,NA,1490,13009
1674,9,551,13222
1675,9,566,14766
1676,NA,1026,13738
1677,NA,1489,1594
1678,NA,1489,2803
1679,19,1407,5362
1680,13,7,6608
1681,16,119,6740
1682,NA,993,8775
1683,15,1586,9751
1684,16,127,10708
1685,NA,1010,10858
1686,15,1584,11002
1687,NA,1010,12464
1688,NA,1440,12476
1689,NA,1387,13009
1690,NA,1489,13009
1691,9,551,14766
1692,NA,1481,15070
1693,16,119,15502
1694,NA,1362,15558
1695,13,7,7446
1696,NA,1026,12337
1697,11,701,13123
1698,NA,1026,15020
1699,NA,1010,15303
1700,16,1136,2672
1701,13,1303,1461
1702,NA,1499,6698
1703,18,1555,12700
1704,11,708,9197
1705,NA,1026,620
1706,9,37,15552
1707,9,105,15732
1708,13,1303,15747
1709,NA,1026,16021
1710,NA,1472,16230
1711,13,1303,488
1712,9,70,1070
1713,NA,1026,9559
1714,16,1143,12961
1715,11,701,13123
1716,NA,1368,14425
1717,16,1157,12882
1718,13,1249,15345
1719,NA,1408,13215
1720,13,1276,14755
1721,13,1302,10722
1722,13,1281,1455
1723,9,70,1754
1724,18,1590,2776
1725,18,1559,15776
1726,13,1302,1535
1727,16,286,3323
1728,12,1479,12704
1729,12,1486,13770
1730,17,1617,14212
1731,17,1606,14681
1732,10,993,9722
1733,16,281,9853
1734,17,1616,15541
1735,17,1606,15613
1736,10,993,14941
1737,12,1423,9906
1738,10,993,10124
1739,12,1355,11042
1740,10,990,11892
1741,17,1604,487
1742,8,1348,1119
1743,10,993,2749
1744,16,275,2994
1745,16,275,3124
1746,16,286,3152
1747,16,274,3595
1748,16,282,4382
1749,8,1407,5491
1750,16,246,15585
1751,13,1282,16298
1752,17,1617,16356
1753,13,1302,7420
1754,16,245,4525
1755,13,1250,5093
1756,17,1602,5299
1757,16,526,5783
1758,16,429,10034
1759,13,1259,11646
1760,16,246,12752
1761,2,1554,14155
1762,19,1440,15610
1763,2,1562,15776
1764,13,1250,1291
1765,16,247,2217
1766,17,1602,2637
1767,16,251,2897
1768,16,251,4036
1769,13,165,4191
1770,16,255,4489
1771,8,1362,4965
1772,16,419,5996
1773,13,170,6604
1774,19,1401,6825
1775,16,255,3197
1776,16,245,3439
1777,16,251,3449
1778,16,262,3608
1779,16,245,3674
1780,15,1606,8442
1781,10,993,2222
1782,13,1256,2736
1783,16,245,3671
1784,16,284,4000
1785,16,270,4415
1786,17,1538,9362
1787,NA,1487,9411
1788,NA,1479,10226
1789,NA,1498,10226
1790,13,12,10244
1791,NA,1487,10592
1792,15,1616,451
1793,10,993,1588
1794,NA,1368,1665
1795,NA,1468,1825
1796,15,1613,14681
1797,10,993,15555
1798,10,845,16027
1799,16,282,3115
1800,16,266,3363
1801,16,1162,12949
1802,16,1144,13115
1803,16,232,9026
1804,16,232,9026
1805,12,1370,9064
1806,13,1250,9185
1807,16,404,9758
1808,12,1370,10465
1809,13,1286,10538
1810,13,1303,10577
1811,8,1362,13147
1812,16,1162,12892
1813,16,1144,13115
1814,13,1286,2584
1815,13,7,13680
1816,13,1250,14762
1817,19,1499,5572
1818,16,228,5772
1819,16,230,6180
1820,16,228,6436
1821,16,1132,7038
1822,13,12,7660
1823,16,235,7890
1824,16,243,7890
1825,12,1370,10099
1826,16,228,10229
1827,13,1280,170
1828,13,1282,1385
1829,19,1440,1956
1830,15,1586,2267
1831,19,1499,16037
1832,8,1362,326
1833,13,1294,1522
1834,8,1362,1655
1835,13,1301,16051
1836,1,1545,8055
1837,16,226,9419
1838,19,1440,10200
1839,19,1440,10681
1840,19,1348,10980
1841,8,1408,12243
1842,19,1440,10677
1843,13,1298,16751
1844,13,7,2432
1845,13,1279,1685
1846,13,1303,7000
1847,13,1292,11324
1848,13,1276,10925
1849,8,1352,16580
1850,1,1552,8500
1851,13,7,250
1852,16,226,6629
1853,15,1582,6797
1854,13,1294,404
1855,13,7,1302
1856,19,1440,8448
1857,19,1468,16457
1858,15,1578,11032
1859,10,890,7340
1860,16,281,2916
1861,16,274,3098
1862,16,281,4205
1863,NA,1440,8663
1864,NA,1026,11321
1865,NA,1026,10940
1866,15,1615,11569
1867,19,1361,12769
1868,15,1608,12875
1869,NA,1026,2499
1870,16,1142,2606
1871,16,282,3344
1872,16,284,3651
1873,15,1618,6656
1874,11,441,7894
1875,NA,1026,15042
1876,NA,993,695
1877,NA,1026,2043
1878,NA,1510,2802
1879,16,269,3499
1880,16,276,3832
1881,15,1606,4718
1882,15,1606,6727
1883,NA,1368,12168
1884,16,1139,12924
1885,NA,1026,14923
1886,9,74,8470
1887,NA,1440,16290
1888,15,1606,534
1889,16,304,9503
1890,9,66,9713
1891,9,49,10211
1892,NA,951,15989
1893,NA,1468,16518
1894,9,52,5295
1895,NA,956,7342
1896,15,1586,12653
1897,9,70,13112
1898,13,1254,15345
1899,13,12,2286
1900,15,1586,5431
1901,16,304,9503
1902,13,4,12388
1903,9,101,14587
1904,NA,952,5677
1905,NA,1440,8448
1906,13,1320,555
1907,NA,964,1658
1908,9,37,11726
1909,9,70,14081
1910,NA,1348,312
1911,NA,1457,14628
1912,16,121,14499
1913,15,1618,613
1914,NA,1480,1985
1915,13,175,1992
1916,13,167,6931
1917,13,161,7024
1918,16,246,2953
1919,16,253,3315
1920,16,258,4159
1921,17,1615,5168
1922,16,129,6555
1923,NA,1396,8337
1924,13,175,16052
1925,10,845,16243
1926,15,1616,16336
1927,16,251,12345
1928,10,840,12402
1929,NA,1370,13378
1930,9,105,13380
1931,11,711,14092
1932,10,845,14597
1933,16,246,3615
1934,9,52,11182
1935,13,181,485
1936,NA,1440,1947
1937,13,175,1992
1938,13,187,2385
1939,17,1606,16358
1940,16,283,4204
1941,16,129,6555
1942,15,1617,8388
1943,NA,1455,4733
1944,16,588,4934
1945,NA,1490,4975
1946,NA,1385,5031
1947,15,1616,6723
1948,NA,1354,9683
1949,13,187,10548
1950,15,1606,11743
1951,16,247,12345
1952,NA,1440,12824
1953,15,1616,14621
1954,13,165,15690
1955,11,701,1272
1956,NA,1489,16479
1957,16,233,13383
1958,NA,1440,14520
1959,NA,1600,14764
1960,NA,921,14984
1961,NA,900,14984
1962,NA,1368,15118
1963,NA,1455,15508
1964,16,235,15884
1965,13,167,9771
1966,15,1586,16674
1967,NA,971,15340
1968,16,246,3208
1969,16,270,3339
1970,16,235,3355
1971,16,585,4611
1972,NA,898,5257
1973,15,1570,5284
1974,15,1574,6995
1975,NA,971,7343
1976,16,588,7892
1977,NA,975,9994
1978,NA,956,10869
1979,NA,1487,12314
1980,NA,1487,12314
1981,NA,916,12527
1982,NA,1600,12680
1983,NA,916,12739
1984,NA,1368,13213
1985,NA,1457,13369
1986,16,240,14125
1987,13,1276,7296
1988,13,1284,10691
1989,15,1586,16493
1990,16,226,16619
1991,13,12,13287
1992,13,12,13287
1993,13,7,13587
1994,1,1601,4692
1995,19,1468,10960
1996,15,1586,16493
1997,10,918,16195
1998,16,226,2640
1999,16,226,2648
2000,10,916,7340
2001,13,1276,11467
2002,13,7,13680
2003,16,226,15849
2004,15,1578,16550
2005,16,1167,16558
2006,16,1153,16565
2007,16,226,16619
2008,8,1362,11473
2009,16,226,12441
2010,16,226,13297
2011,12,1370,13725
2012,13,7,703
2013,16,226,751
2014,13,1303,2386
2015,16,226,2644
2016,16,226,9024
2017,16,1162,7476
2018,NA,1362,13427
2019,NA,1468,13730
2020,NA,1481,13748
2021,17,1570,13864
2022,10,788,13957
2023,10,827,14918
2024,15,1576,16500
2025,13,187,13745
2026,16,368,10275
2027,13,187,10548
2028,10,829,11065
2029,10,788,11340
2030,10,1026,11819
2031,NA,1468,12790
2032,16,1143,12931
2033,16,1162,12949
2034,NA,1348,13441
2035,NA,1457,14464
2036,10,1074,2114
2037,10,801,2491
2038,16,263,4210
2039,NA,845,5617
2040,16,404,6681
2041,16,404,6681
2042,NA,1457,7141
2043,NA,845,7681
2044,NA,845,7767
2045,NA,845,7767
2046,NA,845,7929
2047,NA,845,8197
2048,16,111,9366
2049,16,119,16752
2050,16,119,16752
2051,16,119,11701
2052,NA,1469,13818
2053,NA,1469,14622
2054,NA,845,14833
2055,NA,845,14936
2056,NA,836,1066
2057,NA,845,2438
2058,NA,845,2630
2059,NA,845,2633
2060,NA,845,5455
2061,NA,845,7924
2062,NA,1440,1786
2063,16,404,5556
2064,NA,1468,6750
2065,NA,1394,6750
2066,NA,1361,15523
2067,NA,1440,16376
2068,15,1616,16467
2069,NA,1499,16481
2070,NA,1519,354
2071,16,264,15859
2072,NA,1037,338
2073,15,1606,929
2074,NA,916,1158
2075,NA,916,1158
2076,16,266,4352
2077,15,1617,4971
2078,13,167,5078
2079,16,404,5655
2080,NA,1468,8877
2081,NA,1498,8956
2082,NA,1440,10200
2083,13,8,10642
2084,13,187,11362
2085,NA,1361,11605
2086,NA,1519,12017
2087,NA,1440,12244
2088,NA,1385,13007
2089,16,404,14370
2090,15,1616,14621
2091,16,1133,8900
2092,NA,801,15296
2093,NA,807,12466
2094,16,1170,12939
2095,NA,1370,13030
2096,NA,819,13479
2097,NA,1350,14265
2098,NA,805,13400
2099,NA,1479,14524
2100,NA,1489,9286
2101,NA,1388,9822
2102,NA,806,10846
2103,NA,805,5056
2104,16,1132,5220
2105,13,187,5548
2106,NA,807,7084
2107,NA,1407,7303
2108,NA,809,7542
2109,15,1573,1767
2110,NA,813,2539
2111,9,535,3025
2112,9,539,3471
2113,16,270,2918
2114,16,267,3047
2115,18,651,7905
2116,NA,1490,7467
2117,15,1606,7831
2118,15,1608,316
2119,19,1350,506
2120,2,1561,584
2121,16,266,2877
2122,16,265,2942
2123,16,266,3729
2124,16,271,3863
2125,NA,1457,9183
2126,NA,1362,9962
2127,NA,1454,10776
2128,15,1613,11761
2129,NA,881,12643
2130,16,505,7618
2131,NA,1468,7701
2132,16,268,8612
2133,NA,839,1211
2134,10,752,2281
2135,13,1250,4969
2136,8,1350,31
2137,9,70,548
2138,13,1302,1535
2139,10,752,9544
2140,13,1302,8068
2141,13,7,15385
2142,16,258,3780
2143,16,241,9443
2144,17,1606,11747
2145,13,1302,14341
2146,15,1582,14365
2147,10,752,15565
2148,10,752,966
2149,16,1143,12899
2150,8,1362,9499
2151,13,1276,15770
2152,8,1362,8155
2153,13,1276,1490
2154,13,1284,2059
2155,13,30,2379
2156,17,1618,9295
2157,16,232,9443
2158,16,1146,163
2159,10,752,15700
2160,10,752,2600
2161,8,1362,1655
2162,13,1279,10152
2163,15,1586,16442
2164,2,1555,9301
2165,2,1555,9301
2166,18,675,9328
2167,19,1385,9365
2168,19,1468,9525
2169,8,1492,9549
2170,3,129,10521
2171,10,845,10633
2172,17,1606,10899
2173,10,845,11216
2174,8,1402,11440
2175,13,1302,11450
2176,19,1440,12069
2177,19,1468,12329
2178,3,119,12696
2179,13,1250,10667
2180,9,574,6759
2181,13,1302,6811
2182,8,1388,8361
2183,18,679,9328
2184,17,1616,9997
2185,18,648,10395
2186,10,838,11162
2187,8,1377,11445
2188,2,1561,11904
2189,8,1415,12082
2190,12,1481,13009
2191,12,1457,13127
2192,12,1457,13909
2193,17,1608,14681
2194,13,175,2393
2195,19,1385,13133
2196,8,1528,13427
2197,12,1490,13748
2198,10,1037,13772
2199,3,226,14195
2200,19,1469,14994
2201,12,1486,15186
2202,12,1457,15258
2203,17,1606,11
2204,17,1606,11
2205,13,160,664
2206,12,1459,10195
2207,3,226,10325
2208,19,1440,11037
2209,12,1355,11042
2210,19,1348,11473
2211,12,1423,11499
2212,3,226,12174
2213,10,1069,12415
2214,16,396,8454
2215,12,1484,8975
2216,9,1119,9313
2217,3,226,9421
2218,13,191,9778
2219,13,187,16507
2220,12,1481,16732
2221,12,1423,8298
2222,17,1606,5051
2223,2,1555,7751
2224,NA,993,7584
2225,NA,993,13702
2226,NA,993,14884
2227,16,337,10275
2228,NA,993,10879
2229,NA,1498,11036
2230,NA,993,11204
2231,NA,1489,11554
2232,NA,993,12543
2233,NA,1026,12601
2234,NA,993,11184
2235,NA,1487,12314
2236,NA,993,12452
2237,NA,993,12862
2238,NA,1519,13665
2239,NA,993,14819
2240,NA,993,15555
2241,NA,1352,4757
2242,NA,1519,4975
2243,NA,993,5037
2244,16,389,6337
2245,16,389,6337
2246,NA,1468,6749
2247,NA,993,15788
2248,NA,993,2559
2249,NA,993,8768
2250,NA,1368,9254
2251,NA,1440,9334
2252,NA,1348,10580
2253,NA,1440,15507
2254,13,7,16063
2255,NA,1440,16626
2256,NA,70,941
2257,NA,883,2209
2258,16,270,3948
2259,16,275,4044
2260,NA,839,5011
2261,16,270,9505
2262,NA,799,13646
2263,NA,791,9629
2264,16,265,4225
2265,16,119,12760
2266,NA,1464,14037
2267,NA,1508,14427
2268,NA,1479,14524
2269,NA,1385,180
2270,NA,1499,739
2271,NA,1348,2020
2272,2,223,16204
2273,16,1170,16565
2274,NA,1499,958
2275,10,996,1269
2276,10,1021,5198
2277,13,7,368
2278,NA,1499,1834
2279,16,226,6444
2280,NA,1440,6569
2281,15,1586,6924
2282,10,996,7221
2283,17,1584,7986
2284,13,1279,10382
2285,13,1308,5449
2286,NA,1440,8558
2287,10,996,15874
2288,2,223,16204
2289,19,1484,10775
2290,NA,1362,2020
2291,13,7,2425
2292,2,1193,4792
2293,NA,1035,9487
2294,9,631,10108
2295,NA,993,10630
2296,NA,996,10940
2297,NA,1468,11723
2298,15,1608,6808
2299,9,631,7475
2300,9,631,7888
2301,NA,1398,8548
2302,18,1232,15798
2303,15,1606,667
2304,NA,1432,2020
2305,NA,993,2022
2306,16,273,3517
2307,NA,993,4766
2308,NA,1440,5292
2309,13,1301,7827
2310,9,631,7866
2311,9,631,7888
2312,9,108,12391
2313,NA,996,14819
2314,NA,993,14907
2315,NA,993,15243
2316,NA,1469,15436
2317,NA,996,1626
2318,NA,993,2073
2319,16,519,3295
2320,16,251,3840
2321,16,257,4155
2322,16,255,4294
2323,16,251,4468
2324,16,431,4521
2325,8,1362,8034
2326,17,1617,11
2327,8,1362,326
2328,8,1362,535
2329,10,838,660
2330,2,1562,802
2331,13,191,935
2332,16,522,2654
2333,12,1515,8385
2334,13,1288,9608
2335,17,1617,15540
2336,13,191,16060
2337,19,1468,11151
2338,13,175,11312
2339,8,1362,11843
2340,17,1606,13616
2341,13,175,13761
2342,2,1557,9106
2343,8,1362,9396
2344,16,521,9923
2345,8,1462,10955
2346,8,1462,10955
2347,8,1362,684
2348,17,1608,2089
2349,19,1416,9279
2350,10,1036,16008
2351,13,7,15664
2352,NA,1598,9045
2353,NA,1504,11080
2354,NA,1499,497
2355,NA,1508,2084
2356,13,1299,7386
2357,19,1381,4852
2358,NA,1481,5014
2359,16,374,6543
2361,16,338,6543
2362,10,1036,6561
2363,NA,1432,7631
2364,16,587,7892
2365,16,111,7947
2366,15,1606,11721
2367,15,1606,13833
2368,16,239,14125
2369,10,1036,15370
2370,15,1606,8579
2371,16,226,9421
2372,16,599,10115
2373,10,1084,10544
2374,10,807,10687
2375,15,1606,11020
2376,10,1084,11290
2377,15,1618,236
2378,10,1036,590
2379,4,1600,7120
2380,6,1343,1265
2381,16,1170,2361
2382,16,1132,2392
2383,16,1143,2686
2384,16,1163,2688
2385,8,1350,5566
2386,15,1571,5710
2387,13,7,5804
2388,16,412,5815
2389,16,521,6237
2390,16,509,6347
2391,16,1162,12905
2392,16,1143,12931
2393,16,1154,12983
2394,16,1143,12994
2395,15,1576,13080
2396,16,1138,13565
2397,16,1143,13565
2398,16,1143,13937
2399,15,1582,14180
2400,9,1119,14815
2401,10,916,14935
2402,19,1468,15596
2403,16,423,16122
2404,19,1499,16487
2405,9,1119,5503
2406,6,1343,8226
2407,16,423,9443
2411,NA,964,15348
2415,NA,1457,5637
2416,NA,983,5676
2417,NA,1508,6976
2418,13,161,664
2419,NA,1499,739
2420,NA,899,1598
2421,16,230,3350
2422,16,251,4231
2423,15,1574,4700
2424,13,187,5106
2425,NA,916,5227
2426,NA,916,5227
2427,16,228,6180
2428,NA,1507,6976
2429,15,1571,6995
2430,15,1571,6995
2431,16,228,7890
2432,16,588,7892
2433,13,167,10187
2434,NA,972,11070
2435,NA,1362,11604
2436,NA,1600,12226
2437,16,119,12696
2438,10,750,5671
2439,19,1368,5817
2440,12,1355,8895
2441,19,1440,8964
2442,15,1574,9357
2443,19,1499,1834
2444,10,742,2120
2445,10,750,2129
2446,19,1499,13077
2447,10,751,13462
2448,10,747,12736
2449,2,1555,13144
2450,10,993,13561
2451,8,1348,13730
2452,12,1457,14040
2453,17,1606,15225
2454,17,1618,15534
2455,17,1608,11
2456,8,1415,289
2457,8,1492,506
2458,8,1362,1635
2459,10,993,2223
2460,19,1373,2784
2461,16,265,3605
2462,16,281,3989
2463,16,265,4043
2464,16,275,4388
2465,16,270,4478
2466,16,271,4584
2467,16,282,4610
2468,10,993,5037
2469,13,1239,5608
2470,13,1302,6811
2471,8,1408,8330
2472,2,1559,8512
2473,8,1362,10106
2474,12,1457,10195
2475,8,1407,10957
2476,12,1355,11042
2477,19,1440,4923
2478,12,1490,5055
2479,19,1507,5277
2480,12,1457,6060
2481,17,1606,11
2482,17,1618,236
2483,17,1618,236
2484,17,1606,4566
2485,17,1606,5051
2486,7,1171,5523
2487,13,175,6540
2488,17,1615,7454
2489,12,1481,8533
2490,3,226,9014
2491,3,226,9024
2492,16,312,9140
2493,13,175,9395
2494,13,175,9395
2495,19,1440,9424
2496,10,1074,9491
2497,10,827,10122
2498,12,1457,10195
2499,2,1555,10958
2500,3,226,6537
2501,7,1176,6562
2502,17,1606,16358
2503,19,1440,422
2504,13,175,633
2505,12,1490,678
2506,12,1457,778
2507,19,1468,12183
2508,13,1302,743
2509,10,845,826
2510,10,845,7923
2511,10,845,7983
2512,10,836,13351
2513,15,1586,15446
2514,10,845,9930
2515,19,1468,10678
2516,10,845,13415
2517,9,52,15320
2518,10,845,2438
2519,10,845,5058
2520,10,845,5174
2521,10,845,964
2522,10,845,1742
2523,10,845,12059
2524,10,845,12495
2525,10,845,13347
2526,10,801,2491
2527,19,1499,10875
2528,3,119,11549
2529,3,119,11651
2530,19,1440,12152
2531,13,1302,12757
2532,9,1113,12857
2533,12,1422,9046
2534,13,1301,15474
2535,3,111,8262
2536,12,1481,8949
2537,10,801,15233
2538,11,423,7894
2539,19,1440,7945
2540,10,748,9928
2541,9,423,11087
2542,8,1415,645
2543,16,539,1199
2544,12,1486,1231
2545,2,1555,1264
2546,9,1119,1708
2547,3,119,15107
2548,13,1279,13065
2549,13,1301,13637
2550,12,1457,13708
2551,13,7,15031
2552,8,1362,845
2553,12,1370,1047
2554,19,1517,1752
2555,19,1531,11838
2556,12,1519,11949
2557,12,1484,8975
2558,8,1407,9783
2559,19,1440,8796
2560,9,1119,16328
2561,12,1457,15533
2562,10,891,15681
2563,12,1457,16288
2564,12,1387,16739
2565,3,111,8325
2566,17,1613,8549
2567,17,1606,7752
2568,17,1606,7810
2569,17,1606,7881
2570,10,900,12000
2571,17,1608,11
2572,17,1616,451
2573,10,927,1057
2574,17,1616,1609
2575,12,1486,1865
2576,17,1606,14581
2577,17,1608,14581
2578,17,1616,450
2579,17,1618,450
2580,17,1618,450
2581,17,1616,451
2582,17,1614,1744
2583,19,1368,2844
2584,16,264,3229
2585,16,263,4254
2586,16,129,7115
2587,9,102,7668
2588,16,119,8095
2589,2,631,73
2590,15,1606,450
2591,10,845,964
2592,10,845,964
2593,15,1606,7810
2594,9,103,8607
2595,16,114,8569
2596,11,701,12254
2597,2,628,12328
2598,9,109,12528
2599,2,633,13260
2600,9,105,13380
2601,NA,1394,8849
2602,19,1492,9514
2603,13,175,9602
2604,NA,1440,10524
2605,NA,1348,10980
2606,13,187,11362
2607,13,187,11777
2608,15,1606,992
2609,15,1606,1037
2610,NA,1440,1674
2611,9,109,16429
2612,15,1606,16505
2613,2,628,9225
