winery_id,winery
1394,Borgo Scopeto
1395,Borgogno
1396,Borgogno F.lli Serio e Battista
1397,Borgogno Giacomo e Figli
1398,Borgognot
1399,Borgoluce
1400,Borjón
1401,Borne
1402,Boroli
1403,Borra
1404,Borrellie
1405,Borsao
1406,Bortolin Angelo
1407,Bortolomiol
1408,Bortoluzzi
1409,Bortomiol
1410,Boscarelli
1411,Boschendal
1412,Boschkloof
1413,Bosco Nestore
1414,Bosio
1415,Bosman Family Vineyards
1416,Bosque De Matasnos
1417,Bossy Boots
1418,Bostavan
1419,Bota Box
1420,Botalcura
1421,Botanica
1422,Botromagno
1423,Bott Frères
1424,Bottega
1425,Bottega Vinai
1426,Bottega Vinaia
1427,Bouchaine
1428,Bouchard Aîné & Fils
1429,Bouchard Aîné et Fils
1430,Bouchard Finlayson
1431,Bouchard Père & Fils
1432,Bouchié-Chatelier
1433,Bouchié-Chatellier
1434,Boude Baudin
1435,Boudreaux Cellars
1436,Bougetz
1437,Bougrier
1438,Bouké
1439,Boundary Breaks
1440,Bouquet
1441,Bourgeois Family
1442,Boutari
1443,Boutinot
1444,Bouvet-Ladubay
1445,Bouza
1446,Bouza de Carril
1447,Bovale
1448,Bovin
1449,Bowen Estate
1450,Bowers Harbor
1451,Bowman Cellars
1452,Box O'Birds
1453,Boxwood
1454,Boyle MacDonald
1455,Bracamonte
1456,Bracco
1457,Bracco Bosca
1458,Bradford Mountain
1459,Bradgate
1460,Bradley
1461,Brady Cellars
1462,Braida di Giacomo Bologna
1463,Brampton
1464,Brancaia
1465,Brancher
1466,Brancott
1467,Brandborg
1468,Brander
1469,Brandini
1470,Brandl
1471,Brandlin
1472,Brangero
1473,Braschi
1474,Brash Higgins
1475,Brass Tacks
1476,Brassfield
1477,Bratanov
1478,Brave & Maiden
1479,Braveheart
1480,Bravium
1481,Bray
1482,Brazin
1483,Bread & Butter
1484,Breathless
1485,Breca
1486,Brecon Estate
1487,Breggo
1488,Brella
1489,Bremerton
1490,Brengman Brothers
1491,Brennan
1492,Bressia
1493,Bret Brothers
1494,Brewer-Clifton
1495,Brezza
1496,Brian Benson
1497,Brian Carter Cellars
1498,Bric Cenciurio
1499,Bricco Grilli
1500,Bricco Maiolica
1501,Bricco Mondalino
1502,Briceland
1503,Brick & Mortar
1504,Brick House
1505,Brick Road
1506,Bride Valley Vineyard
1507,Bridge Press
1508,Bridgeview
1509,Bridgman
1510,Bridlewood
1511,Brigadoon
1512,Brigaldara
1513,Bright Angel Wines
1514,Bright Angel WInes
1515,Brilliant Mistake
1516,Brimoncourt
1517,Brimstone
1518,Brittan Vineyards
1519,Brjnda
1520,Broadbent
1521,Broadley
1522,Broadside
1523,Broadway Vineyards
1524,Broc Cellars
1525,Brocatelli Galli
1526,Broccardo
1527,Brochelle Vineyards
1528,Broglia
1529,Broke Ass
1530,Broken Clouds
1531,Broken Earth
1532,Brokenwood
1533,Broll Mountain Vineyards
1534,Broman
1535,Brooklyn Oenology
1536,Brooklyn West
1537,Brooklyn Winery
1538,Brooks
1539,Brophy Clark
1540,Brotherhood
1541,Brotte
1542,Brovia
1543,Brown Estate
1544,Browne Family Vineyards
1545,Brüder Dr. Becker
1546,Bruliam
1547,Bründlmayer
1548,Brunelli
1549,Brunelli Martoccia
1550,Bruni
1551,Bruno Cormerais
1552,Bruno Giacosa
1553,Bruno Gobillard
1554,Bruno Paillard
1555,Bruno Rocca
1556,Brunori
1557,Brutocao
1558,Bryn Mawr Vineyards
1559,Brys
1560,Bryter
1561,Bryx
1562,Bucci
1563,Buchegger
1564,Bucher
1565,Buck Shack
1566,Buddha Kat
1567,Budeguer
1568,Budimir
1569,Budini
1570,Budureasca
1571,Buehler
1572,Buena Vista
1573,Bueyes
1574,Buffalo Grove
1575,Buffalo Ridge
1576,Buglioni
1577,Buil & Giné
1578,Buitenverwachting
1579,Bula
1580,Bulas
1581,Bulgariana
1582,Bulletin Place
1583,Bulliat
1584,Bully Hill
1585,Bumgarner
1586,Bunchgrass
1587,Bunnell
1588,Buondonno
1589,Burbank Ranch
1590,Burchino
1591,Burgáns
1592,Bürgermeister Willi Schweinhardt
1593,Burgess
1594,Burgo Viejo
1595,Buried Cane
1596,Burja
1597,Burmester
1598,Burnside Road
1599,Burnt Bridge
1600,Burrell School Vineyards
1601,Burrowing Owl
1602,Bush Bike
1603,Butler Nephew & Co
1604,Butternut
1605,Butting Heads
1606,Buttonwood
1607,Buttonwood Farm
1608,Buttonwood Grove
1609,Buty
1610,Büyülübağ
1611,Byington
1612,Byrne
1613,Byron
1614,Byzantium
1615,Bzikot Père et Fils
1616,C R Graybehl
1617,C. Beck
1618,C. Cruz & Co
1619,C. da Silva
1620,C. von Nell-Breuning
1621,C.G. di Arie
1622,C.H. Berres
1623,C'est Bon
1624,Cà Bianca
1625,Cà dei Frati
1626,Cà della Scala
1627,Cà di Frara
1628,Cà di Rajo
1629,Cà La Bionda
1630,Cà Lojera
1631,Cà Maiol
1632,Cà Richeta
1633,Ca' de Calle
1634,Ca' de Lion Ghione
1635,Ca' dei Zago
1636,Ca' del Baio
1637,Ca' del Bosco
1638,Ca' Del Grevino
1639,Ca' Lojera
1640,Ca' Marcanda
1641,Ca' Momi
1642,Ca' Montini
1643,Ca' Nova
1644,Ca' Rugate
1645,Ca' Viola
1646,Ca'nova
1647,Ca'Romè
1648,Ca'Ronesca
1649,Caballero de la Cepa
1650,Caballo Bravo
1651,Cabert
1652,Cable Car
1653,Cabot Vineyards
1654,Cabreo
1655,Caccia al Piano 1868
1656,Cache Creek Vineyards
1657,Cachette
1658,Cadaretta
1659,Cadence
1660,Cadus
1661,Cafaggio
1662,Café du Midi
1663,Cagliero
1664,Caiarossa
1665,Cairdean Estate
1666,Cairdeas
1667,Cairnbrae
1668,Caitec
1669,Cakebread
1670,Cala de' Poeti
1671,Cálago
1672,Calama
1673,Calamares
1674,Calavera
1675,Calavera Wines
1676,Calcareous
1677,Calços do Tanha
1678,Calcu
1679,Caldaro
1680,Caldera
1681,Calderona
1682,Cálem
1683,Calendar Girl
1684,Calera
1685,Calheiros Cruz
1686,Caliboro Estate
1687,California Republic
1688,Caligiore
1689,Calina
1690,Calista
1691,Caliterra
1692,Caliza
1693,Calla Lily
1694,Callan
1695,Callaway
1696,Callia
1697,Calliope
1698,Calmel & Joseph
1699,CalNaturale
1700,Calstar Cellars
1701,Calvet
1702,Calzo
1703,CàMaiol
1704,Camaraderie
1705,Cambas
1706,Camberley
1707,Cambiata
1708,Camboral
1709,Cambria
1710,Cambridge
1711,Cambridge & Sunset
1712,Cambridge California
1713,Cambridge Road
1714,Camel Valley
1715,Camelot
1716,Cameron Hughes
1717,Camigliano
1718,Camille Giroud
1719,Camille Paquet
1720,Camille Savès
1721,Camina
1722,Caminada
1723,Caminhos Cruzados
1724,Camino del Inca
1725,Çamlibağ
1726,Camlow
1727,Camp
1728,Campanile
1729,Camparo
1730,Campbells
1731,Campellares
1732,Campelo
1733,Campillo
1734,Campinuovi
1735,Campo al Mare
1736,Campo Alegre
1737,Campo alla Sughera
1738,Campo alle Comete
1739,Campo della Maestà
1740,Campo di Sasso
1741,Campo Eliseo
1742,Campo Lindo
1743,Campo Marin
1744,Campo Viejo
1745,Campogiovanni
1746,Campolargo
1747,Campos de Luz
1748,Campos de Risca
1749,Campos de Sueños
1750,Campos de Viento
1751,Campos Góticos
1752,Campos Reales
1753,Campovida
1754,Camps d'Estels
1755,Campus Oaks
1756,Can Blau
1757,Cana's Feast
1758,Canaletto
1759,Canalicchio di Sopra
1760,Canalicchio Franco Pacenti
1761,Canals Canals
1762,Canard-Duchêne
1763,Cancello del Barone
1764,Candialle
1765,Candoni
1766,Canella
1767,Canevel
1768,Canicattì
1769,Canihan
1770,Canneta
1771,Canneto
1772,Cannonball
1773,Canoas
1774,Canoe Ridge
1775,Canonbah Bridge
1776,Canonica a Cerreto
1777,Cantaburros
1778,Cantagallo
1779,Cantalici L'Antica Fornace di Ridolfo
1780,Cantarranas
1781,Cantele
1782,Canterbury House
1783,Canti
1784,Cantina Altarocca
1785,Cantina Ariano
1786,Cantina Bartolo Mascarello
1787,Cantina Cortaccia
1788,Cantina dei Colli Amerini
1789,Cantina dei Produttori Nebbiolo di Carema
1790,Cantina del Barone
1791,Cantina del Castello
1792,Cantina del Giusto
1793,Cantina del Nebbiolo
1794,Cantina del Pino
1795,Cantina del Taburno
1796,Cantina della Volta
1797,Cantina di Bertiolo
1798,Cantina di Gambellara
1799,Cantina di Monteforte
1800,Cantina di Soave
1801,Cantina di Sorbara
1802,Cantina di Venosa
1803,Cantina Fratelli Pardi
1804,Cantina Le Grotte
1805,Cantina Luciani
1806,Cantina Ma.Ri.Ca.
1807,Cantina Massara Burlotto
1808,Cantina Novelli
1809,Cantina Offida
1810,Cantina Produttori Bolzano
1811,Cantina Produttori Cortaccia
1812,Cantina Produttori San Michele Appiano
1813,Cantina Progettidivini
1814,Cantina Santa Maddalena
1815,Cantina Santadi
1816,Cantina Sociale della Valpantena
1817,Cantina Terlano
1818,Cantina Terre del Barolo
1819,Cantina Tollo
1820,Cantina Tomaso Gianolio
1821,Cantina Tramin
1822,Cantina Tudernum
1823,Cantina Valle Isarco
1824,Cantina Valle Tritana
1825,Cantina Valpolicella Negrar
1826,Cantina Zaccagnini
1827,Cantine Astroni
1828,Cantine Bellini
1829,Cantine Benedetti
1830,Cantine De Falco
1831,Cantine del Borgo Reale
1832,Cantine del Notaio
1833,Cantine di Marzo
1834,Cantine di Ora
1835,Cantine Due Palme
1836,Cantine Ermes
1837,Cantine Europa
1838,Cantine Farro
1839,Cantine Federiciane
1840,Cantine Grasso
1841,Cantine Gulino
1842,Cantine Lanzavecchia
1843,Cantine Lenotti
1844,Cantine Leonardo Da Vinci
1845,Cantine Maschio
1846,Cantine Menhir
1847,Cantine Olivella
1848,Cantine Paolo Leo
1849,Cantine Povero
1850,Cantine Rallo
1851,Cantine Ravazzi
1852,Cantine Russo
1853,Cantine Sant'Agata
1854,Cantine Valenti
1855,Cantora
1856,Canvasback
1857,Canyon Wind
1858,Cap Cette
1859,Cap Royal
1860,Cap Wine
1861,Capa
1862,Capafons-Ossó
1863,Capaia
1864,Capanna
1865,Capanne Ricci
1866,Capannelle
1867,Caparra & Siciliani
1868,Caparzo
1869,Capataz
1870,Capay Valley
1871,Capçanes
1872,Cape Barren
1873,Cape May
1874,Cape Mentelle
1875,Cape Point Vineyards
1876,Cape View
1877,Capensis
1878,Capezzana
1879,Capichera
1880,Capitain-Gagnerot
1881,Capitello
1882,Capitoni
1883,Capolino Perlingieri
1884,Caposaldo
1885,Capoverso
1886,Cappella Sant'Andrea
1887,Caprili
1888,Capstone Cellars
1889,Captûre
1890,Car Men Air
1891,Carabella
1892,Caracol Serrano
1893,Carayon la Rose
1894,Carbó
1895,Carbone
1896,Carden
1897,Cardinal Point
1898,Cardinal Rule
1899,Cardwell Hill
1900,Care
1901,Careglio
1902,Caren
1903,Carhartt Vineyard
1904,Carić
1905,Carica
1906,Caricature
1907,Carillon
1908,Carina Cellars
1909,Carivintas
1910,Carl Ehrhard
1911,Carl Graff
1912,Carletto
1913,CarlindePaolo
1914,Carlisle
1915,Carlo Giacosa
1916,Carlos Basso
1917,Carlos Moro
1918,Carlos Serres
1919,Carlson
1920,Carlson Creek
1921,Carlton Cellars
1922,Carlton Hill
1923,CARM
1924,Carma
1925,Carmel
1926,Carmel Road
1927,Carmelo Patti
1928,Carmelo Rodero
1929,Carmen
1930,Carmen Lopez Delgado
1931,Carmina Burana
1932,Carneros Highway
1933,Carneros Hills
1934,Carneros Ranch
1935,Carnivor
1936,Carobbio
1937,Carod Freres
1938,Carol Shelton
1939,Caroline Bay
1940,Carpe Diem
1941,Carpenè Malvolti
1942,Carpineto
1943,Carr
1944,Carravid
1945,Carrick
1946,Carson Scott
1947,Carta Vieja
1948,Carter Estate
1949,Cartlidge & Browne
1950,Cartograph
1951,Cartuxa
1952,Carucci
1953,Carus Vini
1954,Caruso & Minini
1955,Cas'Almare
1956,Casa Agricola Alexandre Relvas
1957,Casa Agricola Santos Jorge
1958,Casa al Vento
1959,Casa Anadia
1960,Casa Batoreu
1961,Casa Belfi
1962,Casa Cadaval
1963,Casa Castillo
1964,Casa Catelli
1965,Casa D'Ambra
1966,Casa da Corça
1967,Casa da Passarella
1968,Casa da Torre
1969,Casa de Cambres
1970,Casa de Campo
1971,Casa de la Ermita
1972,Casa de la Reina
1973,Casa de Piedra
1974,Casa de Santa Vitoria
1975,Casa de Santar
1976,Casa de Vila Nova
1977,Casa de Vila Verde
1978,Casa de Vilacetinho
1979,Casa del Valle
1980,Casa di Baal
1981,Casa di Grazia
1982,Casa di Terra
1983,Casa do Valle
1984,Casa Donoso
1985,Casa Dumetz
1986,Casa Emma
1987,Casa Ermelinda Freitas
1988,Casa Ferreirinha
1989,Casa Girelli
1990,Casa Gran del Siurana
1991,Casa Juan
1992,Casa Julia
1993,Casa L'Angel
1994,Casa Larga
1995,Casa Marin
1996,Casa Montes
1997,Casa Nuestra
1998,Casa Perini
1999,Casa Primicia
2000,Casa Raia
2001,Casa Rivas
2002,Casa Rojo
2003,Casa Rondeña Winery
2004,Casa S.M. de Tourais
2005,Casa Santa Eufemia
2006,Casa Santa Vitória
2007,Casa Santos Lima
2008,Casa Silva
2009,Casa Smith
2010,Casa Sola
2011,Casa Solar
2012,Casa Valduga
2013,Casa Viva
2014,Casado Morales
2015,Casajús
2016,Casal da Coelheira
2017,Casal do Conde
2018,Casal dos Jordões
2019,Casal Novo
2020,Casal Paço Padreiro
2021,Casale Daviddi
2022,Casale dello Sparviero
2023,Casale di Daviddi
2024,Casaleiro
2025,Casalfarneto
2026,Casaloste
2027,Casalvento Radda
2028,Casanel
2029,Casanova di Neri
2030,Casanuova delle Cerbaie
2031,Casar de Burbia
2032,Casarena
2033,Casas del Bosque
2034,Casas del Toqui
2035,Casata Monfort
2036,Casca Wines
2037,Cascabel
2038,Cascada Peak
2039,Cascade Ridge
2040,Cascadia
2041,Cascata
2042,Cascina Adelaide
2043,Cascina Alberta
2044,Cascina Ballarin
2045,Cascina Bongiovanni
2046,Cascina Bretta Rossa
2047,Cascina Bruciata
2048,Cascina Cà Rossa
2049,Cascina Casalin
2050,Cascina Castlet
2051,Cascina Chicco
2052,Cascina Cucco
2053,Cascina del Monastero
2054,Cascina del Pozzo
2055,Cascina delle Rose
2056,Cascina La Barbatella
2057,Cascina Liuzzi
2058,Cascina Luisin
2059,Cascina Morassino
2060,Cascina Rabaglio
2061,Cascina Radice
2062,Cascina Saria
2063,Cascina Val del Prete
2064,Case Bianche
2065,Case del Feudo
2066,Case Paolin
2067,Casebianche
2068,Casella
2069,Casetta
2070,Casetta Fratelli
2071,Casetto
2072,Casey Flat Ranch
2073,Casina di Cornia
2074,Casir Dos Santos
2075,Casisano Colombaio
2076,Casisano Tommasi
2077,Casita Mami
2078,Caspen
2079,Cass
2080,Cast
2081,Castel Boglione
2082,Castel di Pugna
2083,Castel di Salve
2084,Castel Firmian
2085,Castel Grisch
2086,Castel Montplaisir
2087,Castel Pietraio
2088,Castel Roubine
2089,Castel Sallegg
2090,Castelfeder
2091,Castelgiocondo
2092,Castell
2093,Castell d'Encus
2094,Castellaccia
2095,Castellani
2096,Castellani Michele & Figli
2097,Castellare
2098,Castellare di Castellina
2099,Castellari Bergaglio
2100,Castellarin
2101,Casteller
2102,Castelli del Grevepesa
2103,Castelli Martinozzi
2104,Castellinuzza e Piuca
2105,Castello Banfi
2106,Castello Bonomi
2107,Castello d'Alba
2108,Castello d'Albola
2109,Castello dei Rampolla
2110,Castello del Poggio
2111,Castello del Terriccio
2112,Castello del Trebbio
2113,Castello della Paneretta
2114,Castello della Rosa
2115,Castello della Sala
2116,Castello di Ama
2117,Castello di Amorosa
2118,Castello di Bolgheri
2119,Castello di Borghese
2120,Castello di Bossi
2121,Castello di Buttrio
2122,Castello di Cacchiano
2123,Castello di Corbara
2124,Castello di Fonterutoli
2125,Castello di Gabbiano
2126,Castello di Luzzano
2127,Castello di Meleto
2128,Castello di Monastero
2129,Castello di Monsanto
2130,Castello di Montegiove
2131,Castello di Montepò
2132,Castello di Monterinaldi
2133,Castello di Neive
2134,Castello di Poppiano
2135,Castello di Querceto
2136,Castello di Radda
2137,Castello di Selvole
2138,Castello di Spessa
2139,Castello di Uzzano
2140,Castello di Verduno
2141,Castello di Verrazzano
2142,Castello Gabiano
2143,Castello Il Palagio
2144,Castello La Leccia
2145,Castello Monaci
2146,Castello Montauto
2147,Castello Romitorio
2148,Castello San Donato in Perano
2149,Castello Sonnino
2150,Castello Tricerchi
2151,Castello Vicchiomaggio
2152,Castellroig
2153,Castellucci Miano
2154,Castelluccio
2155,Castellví de la Marca
2156,Castelmaure
2157,Castelnau
2158,Castelo de Medina
2159,Castelvecchi
2160,Castelvecchio
2161,Castiglion del Bosco
2162,Castillo Clavijo
2163,Castillo Colina
2164,Castillo de Almansa
2165,Castillo de Cuzcurrita
2166,Castillo De Feliciana
2167,Castillo de Fuenmayor
2168,Castillo de Jumilla
2169,Castillo de Liria
2170,Castillo de Maluenda
2171,Castillo de Mendoza
2172,Castillo de Monjardin
2173,Castillo de Monséran
2174,Castillo de Perelada
2175,Castillo de Sajazarra
2176,Castillo del Barón
2177,Castillo Labastida
2178,Castillo Rocio
2179,Castillo Viejo
2180,Castillo's Hillside Shire
2181,Castle
2182,Castle Rock
2183,Casto Oaks
2184,Casto Pequeño
2185,Castorani
2186,Castoro Cellars
2187,Castra Rubra
2188,Castro Baroña
2189,Castro Brey
2190,Castro Martin
2191,Castro Pena Alba
2192,Castrucci
2193,Casuccio Tarletti
2194,Catalina Sounds
2195,Catania
2196,Cataregia
2197,Caterina
2198,Cathar
2199,Cathedral Ridge
2200,Catherine Marshall
2201,Catman
2202,Catoctin Creek
2203,Catrala
2204,Cattleya
2205,Cava Aragon
2206,Cava Blanca
2207,Cava Blancher
2208,Cava d'Onice
2209,Cava Maciel
2210,Cavalchina
2211,Cavalier Bartolomeo
2212,Cavalierino
2213,Cavallotto
2214,Cavas Hill
2215,Cavatappi
2216,Cavazza
2217,Cave B
2218,Cave Cooperative du Vendômois
2219,Cave d'Azé
2220,Cave de Beblenheim
2221,Cave de Bissey
2222,Cave de Bourgueil
2223,Cave de Chardonnay
2224,Cave de Cleebourg
2225,Cave de Gan
2226,Cave de Genouilly
2227,Cave de Hunawihr
2228,Cave de Kientzheim-Kaysersberg
2229,Cave de Lugny
2230,Cave de Rasteau
2231,Cave de Rauzan
2232,Cave de Ribeauvillé
2233,Cave de Roquebrun
2234,Cave de Saumur
2235,Cave de Tain
2236,Cave de Turckheim
2237,Cave de Viré
2238,Cave des Grands Crus Blancs
2239,Cave des Producteurs de Jurançon
2240,Cave des Producteurs de Vouvray
2241,Cave des Vignerons de Buxy
2242,Cave des Vignerons de Mancey
2243,Cave du Château des Loges
2244,Cave du Marmandais
2245,Cave du Roi Dagobert
2246,Cave du Vin Blanc de Morgex et de la Salle
2247,Cave Extrême
2248,Cave Freudenreich
2249,Cave Geisse
2250,Cave Spring
2251,Caven
2252,Caves Aliança
2253,Caves Bonifacio
2254,Caves Campelo
2255,Caves Cooperatives de Donnas
2256,Caves da Cerca
2257,Caves da Montanha
2258,Caves de la Loire
2259,Caves de Pouilly sur Loire
2260,Caves de Rauzan
2261,Caves Dom Teodosio
2262,Caves du Val de France
2263,Caves du Val de Loire
2264,Caves Fleury
2265,Caves Primavera
2266,Caves Transmontanas
2267,Caves Vale do Rodo
2268,Caves Velhas
2269,Cavicchioli
2270,Cavino
2271,Cavipor
2272,Cavit
2273,Caymus
2274,Cayuga Ridge Estate
2275,Cayuse
2276,CC Pachyderm
2277,Cebada
2278,Cecchi
2279,Cecilia Beretta
2280,Cedar Creek
2281,Cedar Mountain
2282,Cedar River Cellars
2283,Cedar View Winery
2284,CedarCreek
2285,Cedarville
2286,Cedarville Vineyard
2287,Cederberg
2288,Celestial Bay
2289,Celestino Pecci
2290,Cellar Hand
2291,Cellar Marti Fabra Carreras
2292,Cellars 33
2293,Celler Arché Pagès
2294,Celler Bàrbara Forés
2295,Celler Barcelòna
2296,Celler Bartolomé
2297,Celler Burgos-Porta
2298,Celler Cooperatiu de Gandesa
2299,Celler Dosterras
2300,Celler La Bollidora
2301,Celler Pasanau
2302,Celler Piñol
2303,Cellers Baronia del Montsant
2304,Cellers Grifoll Declara
2305,Cellers Melis
2306,Cellers Sant Rafel
2307,Cellers Tarroné
2308,Cellers Unió
2309,Celli
2310,Cellier des Chartreux
2311,Cellier des Dauphins
2312,Cellier Saint-Sidoine
2313,Cembra
2314,Cenay
2315,Cencioni Patrizia
2316,Cennatoio
2317,Cent'Anni
2318,Centanni Giacomo
2319,Centennial
2320,Center of Effort
2321,Centolani
2322,Centovigne
2323,Central Coast Group Project
2324,Cenyth
2325,Cepa 21
2326,Ceralti
2327,Ceravolo
2328,Cerbaia
2329,Cerbaiona
2330,Cerebella
2331,Cereghino Smith
2332,Ceretto
2333,Cermeño
2334,Cerridwen
2335,Cerro Prieto
2336,Cerulean
2337,Cesani
2338,Cesari
2339,Cesarini Sforza
2340,Cesca Vicent
2341,Ceste
2342,Ceuso
2343,Ch.igai Takaha
2344,Chacewater
2345,Chacras
2346,Chaddsford
2347,Chai de Bordes
2348,Chais de Méribel
2349,Chakana
2350,Chakras
2351,Chaleur Estate
2352,Chalk Hill
2353,Challen
2354,Challenger Ridge
2355,Chalone
2356,Chalone Vineyard
2357,Chaltén
2358,Chaman
2359,Chambers Rosewood Vineyards
2360,Chamisal Vineyards
2361,Chamlija
2362,Chamonix
2363,Champ de Rêves
2364,Champagne Gremillet
2365,Champy
2366,Chanamé
2367,Chañarmuyo
2368,Chancellor Estates
2369,Chandler Reach
2370,Chandon
2371,Chanin
2372,Channing Daughters
2373,Channing Perrine
2374,Chanoine
2375,Chanson Père et Fils
2376,Chantebelle
2377,Chapel Down
2378,Chapel Hill
2379,Chapelle d'Ausone
2380,Chapillon
2381,Chappellet
2382,Chapter Capítulo 8
2383,Chapuy
2384,Charbay
2385,Chard Farm
2386,Chardenet
2387,Chardonnais
2388,Charles & Charles
2389,Charles B. Mitchell
2390,Charles Cimicky
2391,Charles Clément
2392,Charles de Cazanove
2393,Charles de Fère
2394,Charles Duret
2395,Charles Ellner
2396,Charles Fournier
2397,Charles Heidsieck
2398,Charles Heintz
2399,Charles Joguet
2400,Charles Krug
2401,Charles Lafitte
2402,Charles Melton
2403,Charles Orban
2404,Charles Smith
2405,Charles Sparr
2406,Charles Thomas
2407,Charles-Gilbert de Vindé
2408,Charlier & Fils
2409,Charthia
2410,Chartogne-Taillet
2411,Chartron et Trébuchet
2412,Chasing Lions
2413,Chasing Venus
2414,Chassenay d'Arce
2415,Chasseur
2416,Château Abelyce
2417,Château Acker-Perreau
2418,Château Ad Francos
2419,Château Aiguilhe Querre
2420,Château Alcée
2421,Château Allégret
2422,Château Alta Gaïa
2423,Château Altimar
2424,Château Ambe Tour Pourret
2425,Château Amour
2426,Château Ampélia
2427,Château Andréa
2428,Château Andron
2429,Château Andron Blanquet
2430,Château Aney
2431,Château Angélus
2432,Château Anniche
2433,Château Anthonic
2434,Château Argadens
2435,Château Armandière
2436,Château Arnaucosse
2437,Château Arnaud
2438,Château Arnaud Jouan
2439,Château Arnauld
2440,Château Au Grand Paris
2441,Château au Pont de Guitres
2442,Chateau Auguste
2443,Château Auguste
2444,Château Ausone
2445,Château Avernus
2446,Château Bahans Haut-Brion
2447,Château Balac
2448,Château Balestard
2449,Château Balestard la Tonnelle
2450,Château Ballan-Larquette
2451,Château Baracan
2452,Château Barbanau
2453,Château Barbé
2454,Château Barbebelle
2455,Château Barbeiranne
2456,Château Barde Haut
2457,Château Bardins
2458,Château Bardoulet
2459,Château Baret
2460,Château Barrail Chevrol
2461,Château Barreyre
2462,Château Barreyres
2463,Château Baston-Brillette
2464,Château Bastor Lamontagne
2465,Château Bastor-Lamontagne
2466,Château Batailley
2467,Château Béard la Chapelle
2468,Château Beau-Séjour Bécot
2469,Château Beau-Site
2470,Château Beaubois
2471,Château Beauchêne
2472,Château Beaulieu
2473,Château Beaulieu Comtes de Tastes
2474,Château Beaumont
2475,Château Beaumont les Pierrières
2476,Château Beaumont Les Pierrières
2477,Château Beauregard
2478,Château Beauregard-Ducourt
2479,Château Beauséjour
2480,Château Beausejour-Duffau-Lagarrosse
2481,Château Beausoleil
2482,Château Beauvillage
