winery,winery_id
Bodegas Aresan,1445
Bodegas Artazu,1446
Bodegas Ateca,1447
Bodegas Barón,1448
Bodegas Barriosa,1449
Bodegas Berceo,1450
Bodegas Bilbainas,1451
Bodegas Bleda,1452
Bodegas Borbore,1453
Bodegas Breton,1454
Bodegas Campante,1455
Bodegas Campiña,1456
Bodegas Carballal,1457
Bodegas Carchelo,1458
Bodegas Caro,1459
Bodegas Carrau,1460
Bodegas Cerrosol,1461
Bodegas Concavins,1462
Bodegas Copaboca,1463
Bodegas Corellanas,1464
Bodegas Corral,1465
Bodegas Cristo de la Vega,1466
Bodegas del Mundo,1467
Bodegas del Muni,1468
Bodegas del Paramo,1469
Bodegas Dios Baco S.L.,1470
Bodegas Docampo,1471
Bodegas Eguren,1472
Bodegas Eidosela,1473
Bodegas El Porvenir De Los Andes,1474
Bodegas Escorihuela,1475
Bodegas Escudero,1476
Bodegas Fabre,1477
Bodegas Fariña,1478
Bodegas Faustino,1479
Bodegas Fontana,1480
Bodegas Franco-Españolas,1481
Bodegas Fuentespina,1482
Bodegas Garci Grande,1483
Bodegas Gutiérrez de la Vega,1484
Bodegas Hidalgo,1485
Bodegas Hispano Suizas,1486
Bodegas Hnos. Pérez Pascuas,1487
Bodegas Imperiales,1488
Bodegas Iranzo,1489
Bodegas Isidro Milagro,1490
Bodegas Julián Chivite,1491
Bodegas la Aldea,1492
Bodegas La Cartuja,1493
Bodegas la Casa de Lúcolo,1494
Bodegas La Horra,1495
Bodegas Landaluce,1496
Bodegas Langa,1497
Bodegas Leda,1498
Bodegas Leza García,1499
Bodegas Lomablanca,1500
Bodegas Los Llanos,1501
Bodegas Lozano,1502
Bodegas Luis Gurpegui Muga,1503
Bodegas Luzón,1504
Bodegas M,1505
Bodegas Mähler-Besse,1506
Bodegas Manutara,1507
Bodegas Martinez Corta,1508
Bodegas Medina,1509
Bodegas Medrano Irazu,1510
Bodegas Monte La Reina,1511
Bodegas Muriel,1512
Bodegas Murtia,1513
Bodegas Navarro López,1514
Bodegas Núñez,1515
Bodegas Olarra,1516
Bodegas Ondalan,1517
Bodegas Ondarre,1518
Bodegas Ontañón,1519
Bodegas Orusco,1520
Bodegas Palacio,1521
Bodegas Paniza,1522
Bodegas Paso Robles,1523
Bodegas Peñafiel,1524
Bodegas Perica,1525
Bodegas Piedemonte,1526
Bodegas Pirineos,1527
Bodegas Qumrán,1528
Bodegas Rafael Cambra,1529
Bodegas Ramon Ramos,1530
Bodegas Real,1531
Bodegas Recuero,1532
Bodegas Reyes,1533
Bodegas Ribón,1534
Bodegas Riojanas,1535
Bodegas Riolanc,1536
Bodegas Roda,1537
Bodegas San Isidro,1538
Bodegas San Martín,1539
Bodegas San Prudencio,1540
Bodegas San Valero,1541
Bodegas Silvano Garcia,1542
Bodegas Soledad,1543
Bodegas Tarima,1544
Bodegas Tempore,1545
Bodegas Tintoralba,1546
Bodegas Tobía,1547
"Bodegas Toro Albala, SL",1548
Bodegas Torreduero,1549
Bodegas Ugalde,1550
Bodegas Valdemar,1551
Bodegas Vegalfaro,1552
Bodegas Vidal Soblechero,1553
Bodegas Vínícola Real,1554
Bodegas Vinos de León,1555
Bodegas Virgen del Águila,1556
Bodegas y Vinedos del Jalón,1557
Bodegas y Viñedos Noe,1558
Bodegas y Viñedos Rauda,1559
Bodegas y Viñedos Tábula,1560
Bodegas y Vinos de Lécera,1561
Bodegas Yuste,1562
Bodegas Zugober,1563
Bodini,1564
Bodkin,1565
Boeckel,1566
Boedecker Cellars,1567
Boeger,1568
Boekenhoutskloof,1569
Boekenoogen,1570
Boeschen Vineyards,1571
Boete,1572
Boëté,1573
Boffa,1574
Bogatell,1575
Bogati,1576
Bogle,1577
Boheme,1578
Bohigas,1579
Boizel,1580
Bokisch,1581
Bolen,1582
Bolla,1583
Bollig-Lehnert,1584
Bollinger,1585
Bollini,1586
Bolney Wine Estate,1587
Bolsignano,1588
Bomb,1589
Bon Cap,1590
Bon Coeur,1591
Bon Niche,1592
Bonacchi,1593
Bonaccorsi,1594
Bonair,1595
Bonal,1596
BonAnno,1597
Bonavita,1598
Bonazzi Dario e Fabio,1599
BOND,1600
Boneshaker,1601
Bonfiglio,1602
Bonneau,1603
Bonnet-Huteau,1604
Bonny Doon,1605
Bonotto delle Tezze,1606
Bonpas,1607
Bonterra,1608
Bontzu,1609
BookCliff,1610
Bookster,1611
Bookwalter,1612
Boomtown,1613
Bootleg,1614
Bootstrap,1615
Borges,1616
Borgo Conventi,1617
Borgo del Tiglio,1618
Borgo di Colloredo,1619
Borgo Isolabella,1620
Borgo Magredo,1621
Borgo Maragliano,1622
Borgo Salcetino,1623
Borgo San Daniele,1624
Borgo San Leo,1625
Borgo Scopeto,1626
Borgogno,1627
Borgogno F.lli Serio e Battista,1628
Borgogno Giacomo e Figli,1629
Borgognot,1630
Borgoluce,1631
Borjón,1632
Borne,1633
Boroli,1634
Borra,1635
Borrellie,1636
Borsao,1637
Bortolin,1638
Bortolin Angelo,1639
Bortolomiol,1640
Bortolotti,1641
Bortoluzzi,1642
Bortomiol,1643
Boscarelli,1644
Boschendal,1645
Boschkloof,1646
Bosco dei Cirmioli,1647
Bosco del Merlo,1648
Bosco Nestore,1649
Bosio,1650
Bosman Family Vineyards,1651
Bosque De Matasnos,1652
Bossy Boots,1653
Bostavan,1654
Bota Box,1655
Botalcura,1656
Botanica,1657
Botromagno,1658
Bott Frères,1659
Bottazza,1660
Bottega,1661
Bottega Vinai,1662
Bottega Vinaia,1663
Botter,1664
Bouchaine,1665
Bouchard Aîné & Fils,1666
Bouchard Aîné et Fils,1667
Bouchard Finlayson,1668
Bouchard Père & Fils,1669
Bouchié-Chatelier,1670
Bouchié-Chatellier,1671
Boude Baudin,1672
Boudreaux Cellars,1673
Bougetz,1674
Bougrier,1675
Bouké,1676
Boundary Breaks,1677
Bouquet,1678
Bourassa Vineyards,1679
Bourgeois Family,1680
Boutari,1681
Boutinot,1682
Bouvet-Ladubay,1683
Bouza,1684
Bouza de Carril,1685
Bovale,1686
Bovin,1687
Bowen Estate,1688
Bowers Harbor,1689
Bowman Cellars,1690
Bowtie,1691
Box O'Birds,1692
Boxwood,1693
Boyanci,1694
Boyle MacDonald,1695
Bracamonte,1696
Bracco,1697
Bracco Bosca,1698
Bradford Mountain,1699
Bradgate,1700
Bradley,1701
Brady Cellars,1702
Brady Family,1703
Braida di Giacomo Bologna,1704
Brampton,1705
Brancaia,1706
Brancher,1707
Brancott,1708
Brandborg,1709
Brander,1710
Brandini,1711
Brandl,1712
Brandlin,1713
Brangero,1714
Braschi,1715
Brash Higgins,1716
Brass Tacks,1717
Brassfield,1718
Bratanov,1719
Bratcher,1720
Bravante,1721
Brave & Maiden,1722
Braveheart,1723
Bravium,1724
Bray,1725
Brazin,1726
Brazin Cellars,1727
Bread & Butter,1728
Breathless,1729
Breaux,1730
Breca,1731
Brecon Estate,1732
Breggo,1733
Brella,1734
Bremerton,1735
Brengman Brothers,1736
Brennan,1737
Bressan,1738
Bressia,1739
Bret Brothers,1740
Brewer-Clifton,1741
Brezza,1742
Brian Benson,1743
Brian Carter Cellars,1744
Bric Cenciurio,1745
Bricco dei Guazzi,1746
Bricco del Prete,1747
Bricco Grilli,1748
Bricco Maiolica,1749
Bricco Mondalino,1750
Briceland,1751
Brick & Mortar,1752
Brick House,1753
Brick Road,1754
Bride Valley Vineyard,1755
Bridge Press,1756
Bridgeview,1757
Bridgeway,1758
Bridgman,1759
Bridlewood,1760
Brigadoon,1761
Brigaldara,1762
Bright Angel Wines,1763
Bright Angel WInes,1764
Brilliant Mistake,1765
Brimoncourt,1766
Brimstone,1767
Brion,1768
Brittan Vineyards,1769
Brjnda,1770
Broadbent,1771
Broadley,1772
Broadside,1773
Broadway Vineyards,1774
Broc Cellars,1775
Brocatelli Galli,1776
Broccardo,1777
Brochelle Vineyards,1778
Brogan,1779
Broglia,1780
Broke Ass,1781
Broken Clouds,1782
Broken Earth,1783
Brokenwood,1784
Broll Mountain Vineyards,1785
Broman,1786
Brookdale Vineyards,1787
Brooklyn Oenology,1788
Brooklyn West,1789
Brooklyn Winery,1790
Brookman,1791
Brooks,1792
Brophy Clark,1793
Brosseau,1794
Brotherhood,1795
Brotte,1796
Brovia,1797
Brown Estate,1798
Browne Family Vineyards,1799
Brownstone,1800
Brüder Dr. Becker,1801
Brugnano,1802
Bruliam,1803
Bründlmayer,1804
Brunelli,1805
Brunelli Martoccia,1806
Bruni,1807
Bruno Cormerais,1808
Bruno Giacosa,1809
Bruno Gobillard,1810
Bruno Paillard,1811
Bruno Rocca,1812
Brunori,1813
Brushstroke,1814
Brutocao,1815
Bryant Family,1816
Bryn Mawr Vineyards,1817
Brys,1818
Bryter,1819
Bryx,1820
Bucci,1821
Buccia Nera,1822
Buccio,1823
Buchegger,1824
Bucher,1825
Buck Shack,1826
Bucklin,1827
Buddha Kat,1828
Budeguer,1829
Budimir,1830
Budini,1831
Budureasca,1832
Buehler,1833
Buena Vista,1834
Bueyes,1835
Buffalo Grove,1836
Buffalo Ridge,1837
Bugay,1838
Buglioni,1839
Buil & Giné,1840
Buitenverwachting,1841
Bula,1842
Bulas,1843
Bulgariana,1844
Bulletin Place,1845
Bulliat,1846
Bully Hill,1847
Bumgarner,1848
Bump,1849
Bunchgrass,1850
Bunnell,1851
Buoncristiani,1852
Buondonno,1853
Burbank Ranch,1854
Burchino,1855
Burgáns,1856
Bürgermeister Willi Schweinhardt,1857
Burgess,1858
Burgo Viejo,1859
Buried Cane,1860
Burja,1861
Burmester,1862
Burnside Road,1863
Burnt Bridge,1864
Burrell School Vineyards,1865
Burrowing Owl,1866
Burt Street Cellars,1867
Burton,1868
Bush Bike,1869
Butler Nephew & Co,1870
Butterfield Station,1871
Butterfly Kiss,1872
Butternut,1873
Butting Heads,1874
Buttonwood,1875
Buttonwood Farm,1876
Buttonwood Grove,1877
Buty,1878
Büyülübağ,1879
Buzzard Tree,1880
Byington,1881
Byrne,1882
Byron,1883
Byzantium,1884
Bzikot Père et Fils,1885
C R Graybehl,1886
C Square,1887
C. Beck,1888
C. Cruz & Co,1889
C. da Silva,1890
C. Donatiello,1891
C. Mondavi & Family,1892
C. von Nell-Breuning,1893
C.G. di Arie,1894
C.H. Berres,1895
C'est Bon,1896
C&B;,1897
C&T;,1898
Cà Bianca,1899
Cà dei Frati,1900
Cà del Doge,1901
Cà del Vént,1902
Cà del Vispo,1903
Cà della Scala,1904
Cà di Frara,1905
Cà di Rajo,1906
Cà Di Rajo,1907
Cà ed Balos,1908
Cà Furlan,1909
Cà La Bionda,1910
Cà Lojera,1911
Cà Maiol,1912
Cà Montanari,1913
Cà Richeta,1914
Cà Salina,1915
Cà Vittoria,1916
Ca' de Calle,1917
Ca' de Lion Ghione,1918
Ca' dei Mandorli,1919
Ca' dei Zago,1920
Ca' del Baio,1921
Ca' del Bosco,1922
Ca' Del Grevino,1923
Ca' del Solo,1924
Ca' du Rabajà,1925
Ca' Lojera,1926
Ca' Marcanda,1927
Ca' Momi,1928
Ca' Montini,1929
Ca' Nova,1930
Ca' Rugate,1931
Ca' Viola,1932
Ca'nova,1933
Ca'Romè,1934
Ca'Ronesca,1935
Ca'Tullio,1936
Caballero de la Cepa,1937
Caballo Bravo,1938
Cabert,1939
Cable Car,1940
Cabot Vineyards,1941
Cabreo,1942
Caccia al Piano 1868,1943
Cache Creek Vineyards,1944
Cachette,1945
Cadaretta,1946
Cade,1947
Cadence,1948
Cadus,1949
Caernarvon Cellars,1950
Cafaggio,1951
Café du Midi,1952
Cagliero,1953
Caiarossa,1954
Cain,1955
Cairdean Estate,1956
Cairdeas,1957
Cairnbrae,1958
Caitec,1959
Cakebread,1960
Cala de' Poeti,1961
Calabretta,1962
Calafia,1963
Cálago,1964
Calama,1965
Calamares,1966
Calatrasi,1967
Calavera,1968
Calavera Wines,1969
Calbello,1970
Calcareous,1971
Calços do Tanha,1972
Calcu,1973
Caldaro,1974
Caldera,1975
Calderona,1976
Caldora Vini,1977
Caldwell,1978
Cálem,1979
Calendar Girl,1980
Calera,1981
Calheiros Cruz,1982
Cali 351,1983
Caliboro Estate,1984
Calicaro,1985
California Republic,1986
California's Jewel,1987
Caligiore,1988
Calina,1989
Calista,1990
Calistoga Cellars,1991
Caliterra,1992
Calix,1993
Caliza,1994
Calla Lily,1995
Callan,1996
Callaway,1997
Callia,1998
Calliope,1999
Calmel & Joseph,2000
CalNaturale,2001
Calstar Cellars,2002
Calvet,2003
Calzo,2004
CàMaiol,2005
Camaraderie,2006
Cambas,2007
Camberley,2008
Cambiata,2009
Camboral,2010
Cambrago,2011
Cambria,2012
Cambridge,2013
Cambridge & Sunset,2014
Cambridge California,2015
Cambridge Road,2016
Camel Valley,2017
Camelot,2018
Camerano,2019
Cameron Hughes,2020
Camiana,2021
Camigliano,2022
Camille Giroud,2023
Camille Paquet,2024
Camille Savès,2025
Camina,2026
Caminada,2027
Caminhos Cruzados,2028
Camino del Inca,2029
Çamlibağ,2030
Camlow,2031
Camossi,2032
Camp,2033
Campanile,2034
Camparo,2035
Campbells,2036
Campellares,2037
Campelo,2038
Campesino,2039
Campillo,2040
Campinuovi,2041
Campo al Mare,2042
Campo al Noce,2043
Campo Alegre,2044
Campo alla Sughera,2045
Campo alle Comete,2046
Campo della Maestà,2047
Campo di Sasso,2048
Campo Eliseo,2049
Campo Lindo,2050
Campo Marin,2051
Campo Maseri,2052
Campo Viejo,2053
Campogiovanni,2054
Campolargo,2055
Campomaggio,2056
CampoReale,2057
Campos de Luz,2058
Campos de Risca,2059
Campos de Sueños,2060
Campos de Viento,2061
Campos Góticos,2062
Campos Reales,2063
Campovida,2064
Camps d'Estels,2065
Campus Oaks,2066
Can Blau,2067
Cana,2068
Cana's Feast,2069
Canaletto,2070
Canalicchio,2071
Canalicchio di Sopra,2072
Canalicchio Franco Pacenti,2073
Canals Canals,2074
Canard-Duchêne,2075
Cancello del Barone,2076
Candialle,2077
Candido,2078
Candoni,2079
Candor,2080
Canella,2081
Canevel,2082
Canicattì,2083
Canihan,2084
Canneta,2085
Canneto,2086
Cannonball,2087
Canoas,2088
Canoe Ridge,2089
Canonbah Bridge,2090
Canonica a Cerreto,2091
Canoso,2092
Cantaburros,2093
Cantagallo,2094
Cantalici L'Antica Fornace di Ridolfo,2095
Cantara,2096
Cantarranas,2097
Cantarutti,2098
Cantele,2099
Canterbury House,2100
Canti,2101
Cantina Alice Bel Colle,2102
Cantina Altarocca,2103
Cantina Ariano,2104
Cantina Bartolo Mascarello,2105
Cantina Bergamasca,2106
Cantina Caorsa,2107
Cantina Cincinnato,2108
Cantina Cortaccia,2109
Cantina dei Colli Amerini,2110
Cantina Dei Monaci,2111
Cantina dei Produttori Nebbiolo di Carema,2112
Cantina del Barone,2113
Cantina del Castello,2114
Cantina del Cerro,2115
Cantina del Giusto,2116
Cantina del Nebbiolo,2117
Cantina del Pino,2118
Cantina del Taburno,2119
Cantina della Volta,2120
Cantina di Bertiolo,2121
Cantina di Gambellara,2122
Cantina di Montalcino,2123
Cantina di Monteforte,2124
Cantina di Puianello,2125
Cantina di Soave,2126
Cantina di Sorbara,2127
Cantina di Venosa,2128
Cantina Fratelli Pardi,2129
Cantina Giardino,2130
Cantina Iuli,2131
Cantina Le Grotte,2132
Cantina Luciani,2133
Cantina Ma.Ri.Ca.,2134
Cantina Massara Burlotto,2135
Cantina Nalles Magre,2136
Cantina Negrar,2137
Cantina Novelli,2138
Cantina Offida,2139
Cantina Pedres,2140
Cantina Produttori Bolzano,2141
Cantina Produttori Bolzano S. Maddalena/Gries,2142
Cantina Produttori Cortaccia,2143
Cantina Produttori di Valdobbiadene,2144
Cantina Produttori San Michele Appiano,2145
Cantina Progettidivini,2146
Cantina San Martino,2147
Cantina Santa Maddalena,2148
Cantina Santadi,2149
Cantina Sociale Barbera dei Sei Castelli,2150
Cantina Sociale Cooperativa di Copertino,2151
Cantina Sociale della Valpantena,2152
Cantina Sociale di Dolianova,2153
Cantina Sociale di Mombercelli Terre Astesane,2154
Cantina Terlano,2155
Cantina Terre del Barolo,2156
Cantina Tollo,2157
Cantina Tomaso Gianolio,2158
Cantina Tramin,2159
Cantina Tudernum,2160
Cantina Valle Isarco,2161
Cantina Valle Tritana,2162
Cantina Vallebelbo,2163
Cantina Valpolicella Negrar,2164
Cantina Zaccagnini,2165
Cantine Astroni,2166
Cantine Aurora,2167
Cantine Barbera,2168
Cantine Bellini,2169
Cantine Benedetti,2170
Cantine Ceci,2171
Cantine Cipressi,2172
Cantine De Falco,2173
Cantine dei Colli Tramonte,2174
Cantine del Borgo Reale,2175
Cantine del Notaio,2176
Cantine di Dolianova,2177
Cantine di Marzo,2178
Cantine di Ora,2179
Cantine Due Palme,2180
Cantine Elmi,2181
Cantine Ermes,2182
Cantine Europa,2183
Cantine Farro,2184
Cantine Federiciane,2185
Cantine Florio,2186
Cantine Gemma,2187
Cantine Gini,2188
Cantine Grasso,2189
Cantine Gulino,2190
Cantine Lanzavecchia,2191
Cantine Lenotti,2192
Cantine Lenotti di Lenotti,2193
Cantine Leonardo,2194
Cantine Leonardo Da Vinci,2195
Cantine Lunae Bosoni,2196
Cantine Lupo,2197
Cantine Maschio,2198
Cantine Menhir,2199
Cantine Novelli,2200
Cantine Olivella,2201
Cantine Paolo Leo,2202
Cantine Povero,2203
Cantine Rallo,2204
Cantine Ravazzi,2205
Cantine Riunite,2206
Cantine Russo,2207
Cantine San Silvestro,2208
Cantine Sant'Agata,2209
Cantine Valenti,2210
Cantine Volpi,2211
Cantora,2212
Canvasback,2213
Canyon Road,2214
Canyon Wind,2215
Cap Cette,2216
Cap Royal,2217
Cap Wine,2218
Capa,2219
Capafons-Ossó,2220
Capaia,2221
Capanna,2222
Capanne Ricci,2223
Capannelle,2224
Caparra & Siciliani,2225
Caparsa,2226
Caparzo,2227
Capataz,2228
Capay Valley,2229
Capçanes,2230
Cape Barren,2231
Cape May,2232
Cape Mentelle,2233
Cape Point Vineyards,2234
Cape View,2235
Capel Vale,2236
Capensis,2237
Capestrano,2238
Capezzana,2239
Capichera,2240
Capitain-Gagnerot,2241
Capitello,2242
Capitoni,2243
Capo di Vigna,2244
Capo Soprano,2245
Capocroce,2246
Capolino Perlingieri,2247
Caposaldo,2248
Capoverso,2249
Cappella Sant'Andrea,2250
Caprili,2251
Capstone Cellars,2252
Captûre,2253
Car Men Air,2254
Cara Mia,2255
Carabella,2256
Caraccioli,2257
Caracol Serrano,2258
Carayon la Rose,2259
Carbó,2260
Carbone,2261
Carden,2262
Cardinal Point,2263
Cardinal Rule,2264
Cardinal Zin,2265
Cardinale,2266
Cardwell Hill,2267
Care,2268
Careglio,2269
Caren,2270
Cargasacchi,2271
Carhartt Vineyard,2272
Carić,2273
Carica,2274
Caricature,2275
Carillon,2276
Carina Cellars,2277
Carivintas,2278
Carl Ehrhard,2279
Carl Graff,2280
Carletto,2281
CarlindePaolo,2282
Carlisle,2283
Carlo Boscaini,2284
Carlo Giacosa,2285
Carlos Basso,2286
Carlos Moro,2287
Carlos Serres,2288
Carlotta,2289
Carlson,2290
Carlson Creek,2291
Carlton Cellars,2292
Carlton Hill,2293
CARM,2294
Carma,2295
Carmel,2296
Carmel Hills Winery,2297
Carmel Road,2298
Carmelo Patti,2299
Carmelo Rodero,2300
Carmen,2301
Carmen Lopez Delgado,2302
Carmenet,2303
Carmina,2304
Carmina Burana,2305
Carneros Creek,2306
Carneros Highway,2307
Carneros Hills,2308
Carneros Ranch,2309
Carnivor,2310
Carobbio,2311
Carod Freres,2312
Carol Shelton,2313
Caroline Bay,2314
Carpe Diem,2315
Carpenè Malvolti,2316
Carpineto,2317
Carr,2318
Carravid,2319
Carrefour,2320
Carrick,2321
Carson Scott,2322
Carta Vieja,2323
Carte Blanche,2324
Carter,2325
Carter Estate,2326
Cartlidge & Browne,2327
Cartograph,2328
Cartuxa,2329
Carucci,2330
Carus Vini,2331
Caruso & Minini,2332
Carver Sutro,2333
Cas'Almare,2334
Casa Agricola Alexandre Relvas,2335
Casa Agricola Santos Jorge,2336
Casa al Vento,2337
Casa alle Vacche,2338
Casa Anadia,2339
Casa Batoreu,2340
Casa Belfi,2341
Casa Cadaval,2342
Casa Castillo,2343
Casa Catelli,2344
Casa D'Ambra,2345
Casa da Corça,2346
Casa da Passarella,2347
Casa da Torre,2348
Casa de Arcilla,2349
Casa de Caballos,2350
Casa de Cambres,2351
Casa de Campo,2352
Casa de la Cruz,2353
Casa de la Ermita,2354
Casa de la Reina,2355
Casa de Piedra,2356
Casa de Santa Vitoria,2357
Casa de Santar,2358
Casa de Vila Nova,2359
Casa de Vila Verde,2360
Casa de Vilacetinho,2361
Casa del Valle,2362
Casa di Baal,2363
Casa di Grazia,2364
Casa di Terra,2365
Casa do Valle,2366
Casa Donoso,2367
Casa Dumetz,2368
Casa Emma,2369
Casa Ermelinda Freitas,2370
Casa Ferreirinha,2371
Casa Girelli,2372
Casa Gran del Siurana,2373
Casa Juan,2374
Casa Julia,2375
Casa L'Angel,2376
Casa Larga,2377
Casa Marin,2378
Casa Montes,2379
Casa Nuestra,2380
Casa Perini,2381
Casa Piena,2382
Casa Primicia,2383
Casa Raia,2384
Casa Rivas,2385
Casa Rojo,2386
Casa Roma,2387
Casa Rondeña Winery,2388
Casa S.M. de Tourais,2389
Casa Santa Eufemia,2390
Casa Santa Vitória,2391
Casa Santos Lima,2392
Casa Silva,2393
Casa Smith,2394
Casa Sola,2395
Casa Solar,2396
Casa Tiene Vista,2397
Casa Torres,2398
Casa Valduga,2399
Casa Viva,2400
Casabianca,2401
Casado Morales,2402
Casajús,2403
Casal da Coelheira,2404
Casal do Conde,2405
Casal dos Jordões,2406
Casal Novo,2407
Casal Paço Padreiro,2408
Casale Daviddi,2409
Casale del Giglio,2410
Casale del Mare,2411
Casale della Ioria,2412
Casale dello Sparviero,2413
Casale di Daviddi,2414
Casale Triocco,2415
Casaleiro,2416
Casalfarneto,2417
Casalnova,2418
Casaloste,2419
Casalvento Radda,2420
Casanel,2421
Casanova di Neri,2422
Casanuova delle Cerbaie,2423
Casar de Burbia,2424
Casarena,2425
Casas del Bosque,2426
Casas del Toqui,2427
Casata Monfort,2428
Casato1,2429
Casca Wines,2430
Cascabel,2431
Cascada Peak,2432
Cascade Ridge,2433
Cascadia,2434
Cascata,2435
Cascina Adelaide,2436
Cascina Alberta,2437
Cascina Ballarin,2438
Cascina Bongiovanni,2439
Cascina Bretta Rossa,2440
Cascina Bruciata,2441
Cascina Cà Rossa,2442
Cascina Casalin,2443
Cascina Castlet,2444
Cascina Chicco,2445
Cascina Corte di Barosi Alessandro,2446
Cascina Cucco,2447
Cascina del Monastero,2448
Cascina del Pozzo,2449
Cascina delle Rose,2450
Cascina Galarin,2451
Cascina Garitina,2452
Cascina Guido Berta,2453
Cascina La Barbatella,2454
Cascina La Ghersa,2455
Cascina Liuzzi,2456
Cascina Luisin,2457
Cascina Morassino,2458
Cascina Rabaglio,2459
Cascina Radice,2460
Cascina Roera,2461
Cascina Saria,2462
Cascina Val del Prete,2463
Case Bianche,2464
Case del Feudo,2465
Case Paolin,2466
Casebianche,2467
Casella,2468
Casetta,2469
Casetta Fratelli,2470
Casetto,2471
Casey Flat Ranch,2472
Casina di Cornia,2473
Casir Dos Santos,2474
Casisano Colombaio,2475
Casisano Tommasi,2476
Casita Mami,2477
Caspari-Kappel,2478
Caspen,2479
Cass,2480
Cast,2481
Castel Boglione,2482
Castel di Pugna,2483
Castel di Salve,2484
Castel Firmian,2485
Castel Grisch,2486
Castel Montplaisir,2487
Castel Pietraio,2488
Castel Roubine,2489
Castel Sallegg,2490
Castelfeder,2491
Castelgiocondo,2492
Castell,2493
Castell d'Encus,2494
Castellaccia,2495
Castellani,2496
Castellani Michele & Figli,2497
Castellare,2498
Castellare di Castellina,2499
Castellargo,2500
Castellari Bergaglio,2501
Castellarin,2502
Casteller,2503
Castelli del Grevepesa,2504
Castelli Martinozzi,2505
Castellinuzza e Piuca,2506
Castello Banfi,2507
Castello Bonomi,2508
Castello d'Alba,2509
Castello d'Albola,2510
Castello dei Rampolla,2511
Castello del Poggio,2512
Castello del Terriccio,2513
Castello del Trebbio,2514
Castello della Paneretta,2515
Castello della Rosa,2516
Castello della Sala,2517
Castello di Ama,2518
Castello di Amorosa,2519
Castello di Bolgheri,2520
Castello di Borghese,2521
Castello di Bossi,2522
Castello di Buttrio,2523
Castello di Cacchiano,2524
Castello di Corbara,2525
Castello di Fonterutoli,2526
Castello di Gabbiano,2527
Castello di Gabiano,2528
Castello di Luzzano,2529
Castello di Meleto,2530
Castello di Monastero,2531
Castello di Monsanto,2532
Castello di Montegiove,2533
Castello di Montepò,2534
Castello di Monterinaldi,2535
Castello di Neive,2536
Castello di Nipozzano,2537
Castello di Poppiano,2538
Castello di Porcìa,2539
Castello di Querceto,2540
Castello di Radda,2541
Castello di Razzano,2542
Castello di San Donato in Perano,2543
Castello di Selvole,2544
Castello di Spessa,2545
Castello di Uviglie,2546
Castello di Uzzano,2547
Castello di Velona,2548
Castello di Verduno,2549
Castello di Verrazzano,2550
Castello di Vicarello,2551
